record_type,cohort,validation,outcome_metric,outcome_formulation,model,base_model,candidate_model,comparison,metric,estimate,ci_lower,ci_upper,bootstrap_se,n_persons,n_train_min,n_train_max,temporal_cutoff,bootstrap_success,bootstrap_attempts,notes
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,calibration_intercept,-0.2646700428181631,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B0,,,,calibration_slope,1.2280731850879136,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,RMSE,0.8866602700185162,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,MAE,0.6878941236038935,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,predictive_R2,0.2003657873383461,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,mean_log_predictive_density,-1.3023321085478214,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,calibration_intercept,-0.2290216495381009,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B1,,,,calibration_slope,1.0195239954199522,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,RMSE,0.8790285976508685,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,MAE,0.6808152271570798,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,predictive_R2,0.2140717885597076,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,mean_log_predictive_density,-1.2904729689684282,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,calibration_intercept,-0.2387047860723481,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B2,,,,calibration_slope,1.1201122611494003,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,RMSE,0.8690412188158836,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,MAE,0.6743970335811723,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,predictive_R2,0.2318295070661877,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,mean_log_predictive_density,-1.2786031452049391,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,calibration_intercept,-0.2646700428181631,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B3,,,,calibration_slope,1.2280731850879136,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,RMSE,0.8790285976508685,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,MAE,0.6808152271570798,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,predictive_R2,0.2140717885597076,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,mean_log_predictive_density,-1.2904729689684282,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,calibration_intercept,-0.2387047860723481,,,,587,1369,1369,2020-04-28,,,
model_metric,UKHLS,temporal_70_30,persistence,ancova_level,B4,,,,calibration_slope,1.1201122611494003,,,,587,1369,1369,2020-04-28,,,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,RMSE,-0.0176190512026326,-0.0359198445511333,-0.0008405458980429,0.0094374346348316,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,MAE,-0.0134970900227211,-0.0290492072889298,0.0015100028190416,0.0083383070477217,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,predictive_R2,-0.0314637197278416,-0.0662041847346765,-0.0014318322950076,0.0177817265508002,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B1,B1_minus_B0,mean_log_predictive_density,-0.0237289633428823,-0.0457935159293955,-0.0028728728858508,0.0117730051773675,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,RMSE,-0.0099873788349849,-0.0184261726777995,-0.0011310135818724,0.0043484227404543,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,MAE,-0.0064181935759074,-0.0133172743660158,0.0008067812596426,0.0034010424451596,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,predictive_R2,-0.0177577185064801,-0.0333246570419997,-0.0020538716602725,0.0079560696735901,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B2,B2_minus_B0,mean_log_predictive_density,-0.0118698237634891,-0.0228893988803417,-0.0011246313225506,0.005341577663473,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,RMSE,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,MAE,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,predictive_R2,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B0,B3,B3_minus_B0,mean_log_predictive_density,0.0,0.0,0.0,0.0,587,1369,1369,2020-04-28,500.0,500.0,structural identity under mandatory ANCOVA baseline
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,RMSE,-0.0099873788349849,-0.018323444383677,-0.0019576702286729,0.0044033636716689,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,MAE,-0.0064181935759074,-0.0135040388408094,0.0004907121245601,0.0035666720644929,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,predictive_R2,-0.0177577185064801,-0.034594208172409,-0.0036339836111442,0.0081833596997477,587,1369,1369,2020-04-28,500.0,500.0,
comparison,UKHLS,temporal_70_30,persistence,ancova_level,,B3,B4,B4_minus_B3,mean_log_predictive_density,-0.0118698237634891,-0.0218438048203933,-0.0019446200589923,0.0053233571982269,587,1369,1369,2020-04-28,500.0,500.0,
