case_id,sample_id,cohort,analysis,event_family,outcome,variant,benchmark,representation,base_role,n_parent,n_complete,missing_excluded,temporal_cutoff,temporal_train_n,temporal_test_n,temporal_person_overlap_excluded,run_id,formulation,scale,analysis_role,validation,row_type,term,metric,estimate,ci_lower,ci_upper,n_evaluated,n_finite_model_predictions,bootstrap_successful,bootstrap_attempted,bootstrap_seed,status,interval_status,increment_definition,count_suppressed,public_release_note
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C2,predictive_r2,0.4674390288170537,0.29398745078398,0.5979361990064315,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C2,rmse,1.6442247545184243,1.3979192314666935,1.8618662656116851,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,calibration_intercept,0.2014489553117375,-0.0842645650592979,0.4914220950398678,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,calibration_slope,0.8906788371741401,0.7124828518690445,1.049263708058705,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,mae,1.2321799740462271,1.0441340449032697,1.3996778519839883,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,mean_log_predictive_density,-1.9685443129263287,-2.157820116617245,-1.7809753494749083,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,predictive_r2,0.4380905879306159,0.255463140940017,0.5662791804283205,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,grouped_cv,model,C3,rmse,1.688922291257687,1.4222847549109032,1.9193664959132335,,,500,500,4124943062,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,calibration_intercept,0.302039223536708,0.0746113920585643,0.6242358047944429,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,calibration_slope,-0.0537838485083697,-0.3746587673553664,0.1261026872133108,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,mae,0.1118682158760471,-0.0817869777991634,0.3121869984817659,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,mean_log_predictive_density,-0.1864445768778457,-0.4186341464489327,0.0592070881210304,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,predictive_r2,-0.177992003774114,-0.3502305538621009,0.0009657909006555,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C1-C0,rmse,0.2487097934761928,-0.0011640602442404,0.4644995651074781,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,calibration_intercept,-0.302039223536708,-0.6242358047944431,-0.0746113920585644,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,calibration_slope,0.0537838485083697,-0.1261026872133108,0.3746587673553663,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,mae,-0.1118682158760471,-0.3121869984817659,0.0817869777991634,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,mean_log_predictive_density,0.1864445768778457,-0.0592070881210306,0.4186341464489326,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,predictive_r2,0.177992003774114,-0.0009657909006555,0.3502305538621009,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C2-C1,rmse,-0.2487097934761928,-0.4644995651074782,0.0011640602442403,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,calibration_intercept,0.0335319035998975,-0.0166836608543265,0.1176471519444465,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,calibration_slope,-0.0314411898684238,-0.1218375448831248,0.0072755454520873,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,mae,0.0394246134008013,-0.0047180221560477,0.0827910572476023,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,mean_log_predictive_density,-0.0490800950385317,-0.1147104479738476,0.0065469487948333,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,predictive_r2,-0.0313227038833978,-0.075652084097936,0.0072747779757942,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
recurrence_HRS_caregiving_acute__recency__same_response,recurrence_HRS_caregiving_acute,HRS,recurrence,caregiving,acute,same_domain,recency,same_response,secondary,,,,2014-06-15,,,,04c9a4117664d2e8,ancova_level,raw,secondary,temporal,increment,C3-C2,rmse,0.0460572365102718,-0.0108599698041664,0.1017042691093108,,,500,500,4233716464,estimated,500_paired_person_resamples,augmented_minus_baseline,true,Auxiliary participant counts suppressed in the public release to prevent within-file and cross-file recovery of counts from 1 through 10.
